source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[depletion]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[elution conditions]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	factor value[depletion]
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT04_RepTech02_B7_R01	proteomic profiling by mass spectrometry	29	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT04_RepTech02_B7_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT05_RepTech02_B9_R01	proteomic profiling by mass spectrometry	30	20250116_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT05_RepTech02_B9_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	31	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	32	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT03_RepTech02_B5_R01	proteomic profiling by mass spectrometry	33	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT03_RepTech02_B5_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT04_RepTech02_B7_R01	proteomic profiling by mass spectrometry	34	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT04_RepTech02_B7_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT05_RepTech02_B9_R01	proteomic profiling by mass spectrometry	35	20250117_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT05_RepTech02_B9_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250118_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	36	20250118_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250118_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	37	20250118_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250119_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	38	20250119_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250119_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	39	20250119_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250120_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	40	20250120_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250120_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	41	20250120_OA2_Evo02_ViAl_SA_FAIMS40_IO37_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250121_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	42	20250121_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250121_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	43	20250121_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250122_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	44	20250122_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250122_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	45	20250122_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250123_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	46	20250123_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250123_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	47	20250123_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250124_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01	proteomic profiling by mass spectrometry	48	20250124_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT01_RepTech02_B1_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
NEAT pooled plasma RepTech02	Homo sapiens	blood plasma	pooled	pooled	normal	no depletion	not available	not available	not available	adult	pooled	20250124_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01	proteomic profiling by mass spectrometry	49	20250124_OA2_Evo02_ViAl_SA_FAIMS40_IO38_A803_NEAT02_RepTech02_B3_R01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	Data-independent acquisition	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	25% NCE	10 ppm	10 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=asymmetric track lossless time-of-flight analyzer;AC=MS:1003379	380m/z-980m/z	150m/z-2000m/z	Evosep One 100 samples per day method (11.5 min gradient), 8 cm x 150 um Aurora Rapid column at 50 C	380	980	4	no depletion
